No.,Time,Source,Destination,Protocol,Length,Info
33363,137.931197,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37628, Time=2755403404"
33364,137.931218,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37629, Time=2755403404"
33365,137.931261,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37630, Time=2755403404"
33366,137.931265,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31107, Time=3843864239"
33367,137.931271,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37631, Time=2755403404"
33368,137.933811,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37632, Time=2755403404"
33369,137.934777,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37633, Time=2755403404"
33370,137.937693,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37634, Time=2755403404"
33371,137.939891,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37635, Time=2755403404"
33373,137.941285,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37636, Time=2755403404"
33374,137.943678,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37637, Time=2755403404"
33376,137.945992,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37638, Time=2755403404"
33378,137.946032,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37639, Time=2755403404"
33380,137.950702,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31108, Time=3843865199"
33381,137.950738,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37640, Time=2755403404"
33382,137.950752,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37641, Time=2755403404"
33383,137.955026,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37642, Time=2755403404"
33384,137.956157,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37643, Time=2755403404"
33385,137.958323,192.168.178.52,192.168.178.59,RTP,1151,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37644, Time=2755403404, Mark"
33387,137.967974,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31109, Time=3843866159"
33397,137.989521,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37645, Time=2755409164"
33398,137.989561,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37646, Time=2755409164"
33399,137.989571,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37647, Time=2755409164"
33400,137.989681,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37648, Time=2755409164"
33401,137.989697,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37649, Time=2755409164"
33402,137.989715,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37650, Time=2755409164"
33403,137.989724,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37651, Time=2755409164"
33404,137.989732,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37652, Time=2755409164"
33405,137.989739,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37653, Time=2755409164"
33406,137.989747,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37654, Time=2755409164"
33407,137.990336,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31110, Time=3843867119"
33414,137.995073,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37655, Time=2755409164"
33416,137.995099,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37656, Time=2755409164"
33417,137.995105,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37657, Time=2755409164"
33424,137.998767,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37658, Time=2755409164"
33425,137.99879,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37659, Time=2755409164"
33427,138.005466,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37660, Time=2755409164"
33428,138.005514,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37661, Time=2755409164"
33429,138.005526,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37662, Time=2755409164, Mark"
33432,138.008833,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31111, Time=3843868079"
33436,138.02829,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31112, Time=3843869039"
33446,138.049147,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31113, Time=3843869999"
33461,138.070026,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31114, Time=3843870959"
33463,138.074291,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37663, Time=2755416364"
33464,138.076326,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37664, Time=2755416364"
33465,138.076354,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37665, Time=2755416364"
33466,138.076366,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37666, Time=2755416364"
33467,138.080386,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37667, Time=2755416364"
33469,138.090882,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37668, Time=2755416364"
33470,138.09091,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37669, Time=2755416364"
33471,138.090923,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37670, Time=2755416364"
33472,138.09093,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37671, Time=2755416364"
33473,138.090939,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37672, Time=2755416364"
33474,138.090944,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31115, Time=3843871919"
33475,138.090953,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37673, Time=2755416364"
33477,138.093213,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37674, Time=2755416364"
33478,138.094572,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37675, Time=2755416364"
33479,138.096752,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37676, Time=2755416364"
33480,138.101288,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37677, Time=2755416364"
33481,138.101314,192.168.178.52,192.168.178.59,RTP,1173,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37678, Time=2755416364"
33482,138.104549,192.168.178.52,192.168.178.59,RTP,1173,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37679, Time=2755416364"
33484,138.105516,192.168.178.52,192.168.178.59,RTP,1173,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37680, Time=2755416364"
33485,138.108009,192.168.178.52,192.168.178.59,RTP,1173,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37681, Time=2755416364, Mark"
33486,138.108033,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31116, Time=3843872879"
33509,138.129391,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31117, Time=3843873839"
33512,138.138823,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37682, Time=2755422124"
33513,138.138865,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37683, Time=2755422124"
33514,138.138874,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37684, Time=2755422124"
33515,138.138882,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37685, Time=2755422124"
33516,138.138893,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37686, Time=2755422124"
33517,138.140378,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37687, Time=2755422124"
33518,138.14156,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37688, Time=2755422124"
33520,138.144296,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37689, Time=2755422124"
33521,138.144322,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37690, Time=2755422124"
33523,138.146571,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37691, Time=2755422124"
33524,138.147939,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31118, Time=3843874799"
33525,138.150188,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37692, Time=2755422124"
33526,138.151323,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37693, Time=2755422124"
33527,138.153761,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37694, Time=2755422124"
33528,138.155934,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37695, Time=2755422124"
33529,138.157079,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37696, Time=2755422124"
33530,138.158233,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37697, Time=2755422124"
33532,138.162556,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37698, Time=2755422124"
33533,138.162575,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37699, Time=2755422124"
33534,138.164087,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37700, Time=2755422124"
33535,138.16932,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37701, Time=2755422124, Mark"
33536,138.169356,192.168.178.52,192.168.178.59,RTP,137,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31119, Time=3843875759"
33552,138.188901,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31120, Time=3843876719"
33553,138.193303,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37702, Time=2755427884"
33554,138.193324,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37703, Time=2755427884"
33555,138.193333,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37704, Time=2755427884"
33563,138.1971,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37705, Time=2755427884"
33565,138.199552,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37706, Time=2755427884"
33566,138.202941,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37707, Time=2755427884"
33567,138.202971,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37708, Time=2755427884"
33568,138.202983,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37709, Time=2755427884"
33570,138.206296,192.168.178.52,192.168.178.59,RTP,1122,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37710, Time=2755427884"
33571,138.208444,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37711, Time=2755427884"
33572,138.208484,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31121, Time=3843877679"
33573,138.212027,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37712, Time=2755427884"
33574,138.213165,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37713, Time=2755427884"
33576,138.217532,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37714, Time=2755427884"
33577,138.217567,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37715, Time=2755427884"
33578,138.21758,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37716, Time=2755427884"
33579,138.220821,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37717, Time=2755427884"
33584,138.225775,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37718, Time=2755427884"
33585,138.225833,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37719, Time=2755427884"
33586,138.225849,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37720, Time=2755427884"
33587,138.228703,192.168.178.52,192.168.178.59,RTP,1123,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37721, Time=2755427884, Mark"
33588,138.228749,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31122, Time=3843878639"
33602,138.250777,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31123, Time=3843879599"
33609,138.25853,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37722, Time=2755433644"
33616,138.265116,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37723, Time=2755433644"
33617,138.265135,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37724, Time=2755433644"
33619,138.268431,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37725, Time=2755433644"
33620,138.269682,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31124, Time=3843880559"
33621,138.269778,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37726, Time=2755433644"
33622,138.270771,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37727, Time=2755433644"
33624,138.273097,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37728, Time=2755433644"
33625,138.274444,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37729, Time=2755433644"
33626,138.277907,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37730, Time=2755433644"
33627,138.278986,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37731, Time=2755433644"
33628,138.281156,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37732, Time=2755433644"
33629,138.283598,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37733, Time=2755433644"
33630,138.284735,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37734, Time=2755433644"
33632,138.287845,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37735, Time=2755433644"
33633,138.287863,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31125, Time=3843881519"
33634,138.290106,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37736, Time=2755433644"
33636,138.292463,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37737, Time=2755433644"
33637,138.294044,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37738, Time=2755433644"
33645,138.297175,192.168.178.52,192.168.178.59,RTP,1164,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37739, Time=2755433644"
33646,138.297185,192.168.178.52,192.168.178.59,RTP,1165,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37740, Time=2755433644, Mark"
33660,138.309607,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31126, Time=3843882479"
33663,138.322455,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37741, Time=2755439404"
33665,138.32247,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37742, Time=2755439404"
33666,138.32248,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37743, Time=2755439404"
33667,138.322484,192.168.178.52,192.168.178.59,RTP,1154,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37744, Time=2755439404"
33668,138.325008,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37745, Time=2755439404"
33669,138.325028,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37746, Time=2755439404"
33670,138.325919,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37747, Time=2755439404"
33671,138.32593,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37748, Time=2755439404"
33672,138.329142,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37749, Time=2755439404"
33673,138.329157,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31127, Time=3843883439"
33674,138.329159,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37750, Time=2755439404"
33675,138.332668,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37751, Time=2755439404"
33676,138.333774,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37752, Time=2755439404"
33677,138.337301,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37753, Time=2755439404"
33678,138.340898,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37754, Time=2755439404"
33679,138.340944,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37755, Time=2755439404"
33680,138.340953,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37756, Time=2755439404"
33682,138.345209,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37757, Time=2755439404"
33683,138.345228,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37758, Time=2755439404"
33684,138.34628,192.168.178.52,192.168.178.59,RTP,1155,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37759, Time=2755439404, Mark"
33685,138.350609,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31128, Time=3843884399"
33704,138.372473,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31129, Time=3843885359"
33714,138.389988,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31130, Time=3843886319"
33717,138.40522,192.168.178.52,192.168.178.59,RTP,1132,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37760, Time=2755445164"
33718,138.405245,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37761, Time=2755445164"
33719,138.405253,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37762, Time=2755445164"
33720,138.405257,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37763, Time=2755445164"
33721,138.405288,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37764, Time=2755445164"
33722,138.405291,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37765, Time=2755445164"
33723,138.405297,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37766, Time=2755445164"
33724,138.407284,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37767, Time=2755445164"
33725,138.410715,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37768, Time=2755445164"
33726,138.410735,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31131, Time=3843887279"
33727,138.413172,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37769, Time=2755445164"
33729,138.413198,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37770, Time=2755445164"
33730,138.415337,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37771, Time=2755445164"
33731,138.415361,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37772, Time=2755445164"
33733,138.42075,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37773, Time=2755445164"
33734,138.420764,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37774, Time=2755445164"
33735,138.420771,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37775, Time=2755445164"
33736,138.422863,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37776, Time=2755445164"
33738,138.424014,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37777, Time=2755445164"
33739,138.427272,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=37778, Time=2755445164, Mark"
33740,138.428319,192.168.178.52,192.168.178.59,RTP,139,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31132, Time=3843888239"
33762,138.448433,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=31133, Time=3843889199"
