No.,Time,Source,Destination,Protocol,Length,Info
5685,49.77725,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28274, Time=2751521254"
5686,49.777336,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28275, Time=2751521254"
5687,49.77744,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28276, Time=2751521254"
5688,49.778817,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28277, Time=2751521254"
5689,49.781966,192.168.178.52,192.168.178.59,RTP,1160,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28278, Time=2751521254"
5691,49.783974,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28279, Time=2751521254"
5692,49.78551,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28950, Time=3841793519"
5693,49.785638,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28280, Time=2751521254"
5695,49.788589,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28281, Time=2751521254"
5696,49.791802,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28282, Time=2751521254"
5697,49.794004,192.168.178.52,192.168.178.59,RTP,1161,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28283, Time=2751521254, Mark"
5698,49.805008,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28951, Time=3841794479"
5702,49.824441,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28952, Time=3841795439"
5705,49.840919,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28284, Time=2751528364"
5706,49.841118,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28285, Time=2751528364"
5707,49.841244,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28286, Time=2751528364"
5708,49.841298,192.168.178.52,192.168.178.59,RTP,1133,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28287, Time=2751528364"
5709,49.841385,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28288, Time=2751528364"
5710,49.841473,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28289, Time=2751528364"
5711,49.841541,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28290, Time=2751528364"
5712,49.841601,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28291, Time=2751528364"
5713,49.842736,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28292, Time=2751528364"
5714,49.844543,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28953, Time=3841796399"
5715,49.845576,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28293, Time=2751528364"
5717,49.848434,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28294, Time=2751528364"
5718,49.850341,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28295, Time=2751528364"
5719,49.853334,192.168.178.52,192.168.178.59,RTP,1134,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28296, Time=2751528364, Mark"
5720,49.865096,192.168.178.52,192.168.178.59,RTP,158,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28954, Time=3841797359"
5729,49.884073,192.168.178.52,192.168.178.59,RTP,155,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28955, Time=3841798319"
5749,49.904649,192.168.178.52,192.168.178.59,RTP,168,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28956, Time=3841799279"
5753,49.921589,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28297, Time=2751534124"
5754,49.921665,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28298, Time=2751534124"
5755,49.921713,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28299, Time=2751534124"
5756,49.921793,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28300, Time=2751534124"
5757,49.921873,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28301, Time=2751534124"
5758,49.921936,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28302, Time=2751534124"
5759,49.921997,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28303, Time=2751534124"
5760,49.922063,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28304, Time=2751534124"
5761,49.923383,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28305, Time=2751534124"
5762,49.924413,192.168.178.52,192.168.178.59,RTP,150,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28957, Time=3841800239"
5764,49.925225,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28306, Time=2751534124"
5765,49.927644,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28307, Time=2751534124"
5766,49.929495,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28308, Time=2751534124"
5767,49.932436,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28309, Time=2751534124"
5769,49.935186,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28310, Time=2751534124, Mark"
5770,49.944588,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28958, Time=3841801199"
5779,49.964176,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28959, Time=3841802159"
5781,49.984089,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28960, Time=3841803119"
5782,49.984914,192.168.178.52,192.168.178.59,RTP,1120,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28311, Time=2751539884"
5784,49.986944,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28312, Time=2751539884"
5785,49.990311,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28313, Time=2751539884"
5786,49.992212,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28314, Time=2751539884"
5787,49.994195,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28315, Time=2751539884"
5788,49.99611,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28316, Time=2751539884"
5789,49.99913,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28317, Time=2751539884"
5791,50.001292,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28318, Time=2751539884"
5792,50.00297,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28319, Time=2751539884"
5793,50.005123,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28320, Time=2751539884"
5794,50.007838,192.168.178.52,192.168.178.59,RTP,161,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28961, Time=3841804079"
5795,50.008203,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28321, Time=2751539884"
5796,50.011572,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28322, Time=2751539884"
5797,50.012699,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28323, Time=2751539884"
5798,50.014525,192.168.178.52,192.168.178.59,RTP,1121,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28324, Time=2751539884, Mark"
5805,50.02449,192.168.178.52,192.168.178.59,RTP,169,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28962, Time=3841805039"
5809,50.044979,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28963, Time=3841805999"
5810,50.04902,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28325, Time=2751545734"
5811,50.049126,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28326, Time=2751545734"
5812,50.050933,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28327, Time=2751545734"
5813,50.052726,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28328, Time=2751545734"
5814,50.054037,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28329, Time=2751545734"
5815,50.056817,192.168.178.52,192.168.178.59,RTP,1095,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28330, Time=2751545734"
5816,50.059738,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28331, Time=2751545734"
5817,50.061069,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28332, Time=2751545734"
5820,50.063638,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28333, Time=2751545734"
5821,50.064151,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28964, Time=3841806959"
5822,50.065545,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28334, Time=2751545734"
5823,50.068521,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28335, Time=2751545734"
5824,50.070874,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28336, Time=2751545734"
5825,50.072667,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28337, Time=2751545734"
5826,50.075402,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28338, Time=2751545734, Mark"
5833,50.084717,192.168.178.52,192.168.178.59,RTP,154,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28965, Time=3841807919"
5836,50.105314,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28966, Time=3841808879"
5837,50.112245,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28339, Time=2751551404"
5838,50.112529,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28340, Time=2751551404"
5839,50.112607,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28341, Time=2751551404"
5841,50.113651,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28342, Time=2751551404"
5842,50.116616,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28343, Time=2751551404"
5843,50.11672,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28344, Time=2751551404"
5844,50.119631,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28345, Time=2751551404"
5846,50.12433,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28346, Time=2751551404"
5847,50.1245,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28347, Time=2751551404"
5848,50.124672,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28967, Time=3841809839"
5851,50.127394,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28348, Time=2751551404"
5852,50.129347,192.168.178.52,192.168.178.59,RTP,1144,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28349, Time=2751551404"
5853,50.131308,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28350, Time=2751551404"
5854,50.133466,192.168.178.52,192.168.178.59,RTP,1145,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28351, Time=2751551404, Mark"
5856,50.144353,192.168.178.52,192.168.178.59,RTP,158,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28968, Time=3841810799"
5858,50.165097,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28969, Time=3841811759"
5861,50.176582,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28352, Time=2751557164"
5862,50.176662,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28353, Time=2751557164"
5868,50.176712,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28354, Time=2751557164"
5869,50.176761,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28355, Time=2751557164"
5870,50.176884,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28356, Time=2751557164"
5871,50.177311,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28357, Time=2751557164"
5872,50.180543,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28358, Time=2751557164"
5875,50.182488,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28359, Time=2751557164"
5876,50.185079,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28970, Time=3841812719"
5877,50.18523,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28360, Time=2751557164"
5880,50.188149,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28361, Time=2751557164"
5881,50.191097,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28362, Time=2751557164"
5882,50.193043,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28363, Time=2751557164"
5883,50.194962,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28364, Time=2751557164"
5884,50.198263,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28365, Time=2751557164, Mark"
5885,50.205028,192.168.178.52,192.168.178.59,RTP,140,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28971, Time=3841813679"
5896,50.224773,192.168.178.52,192.168.178.59,RTP,161,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28972, Time=3841814639"
5900,50.24146,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28366, Time=2751562924"
5901,50.241643,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28367, Time=2751562924"
5902,50.241711,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28368, Time=2751562924"
5903,50.241768,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28369, Time=2751562924"
5904,50.241924,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28370, Time=2751562924"
5906,50.242034,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28371, Time=2751562924"
5907,50.242106,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28372, Time=2751562924"
5908,50.242162,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28373, Time=2751562924"
5909,50.245042,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28973, Time=3841815599"
5910,50.245189,192.168.178.52,192.168.178.59,RTP,1096,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28374, Time=2751562924"
5911,50.247279,192.168.178.52,192.168.178.59,RTP,1097,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28375, Time=2751562924"
5912,50.249899,192.168.178.52,192.168.178.59,RTP,1097,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28376, Time=2751562924"
5913,50.251158,192.168.178.52,192.168.178.59,RTP,1097,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28377, Time=2751562924"
5914,50.253971,192.168.178.52,192.168.178.59,RTP,1097,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28378, Time=2751562924"
5915,50.256135,192.168.178.52,192.168.178.59,RTP,1097,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28379, Time=2751562924, Mark"
5917,50.265038,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28974, Time=3841816559"
5926,50.284703,192.168.178.52,192.168.178.59,RTP,158,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28975, Time=3841817519"
5939,50.304567,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28976, Time=3841818479"
5944,50.324752,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28977, Time=3841819439"
5948,50.344696,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28978, Time=3841820399"
5961,50.364523,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28979, Time=3841821359"
5964,50.369162,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28380, Time=2751570124"
5965,50.369256,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28381, Time=2751570124"
5966,50.369404,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28382, Time=2751570124"
5967,50.37186,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28383, Time=2751570124"
5968,50.374652,192.168.178.52,192.168.178.59,RTP,1171,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28384, Time=2751570124"
5969,50.376894,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28385, Time=2751570124"
5970,50.378637,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28386, Time=2751570124"
5974,50.381646,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28387, Time=2751570124"
5975,50.383621,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28388, Time=2751570124"
5976,50.384283,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28980, Time=3841822319"
5977,50.386597,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28389, Time=2751570124"
5980,50.3895,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28390, Time=2751570124"
5981,50.391639,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28391, Time=2751570124"
5982,50.393597,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28392, Time=2751570124"
5983,50.395143,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28393, Time=2751570124"
5984,50.398495,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28394, Time=2751570124"
5985,50.400371,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28395, Time=2751570124"
5986,50.403385,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28396, Time=2751570124"
5987,50.40432,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28981, Time=3841823279"
5988,50.404878,192.168.178.52,192.168.178.59,RTP,1172,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28397, Time=2751570124, Mark"
5989,50.407204,192.168.178.52,192.168.178.59,RTP,769,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28398, Time=2751575884"
5991,50.408809,192.168.178.52,192.168.178.59,RTP,770,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28399, Time=2751575884, Mark"
5993,50.424599,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28982, Time=3841824239"
6009,50.444154,192.168.178.52,192.168.178.59,RTP,145,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28983, Time=3841825199"
6011,50.445348,192.168.178.52,192.168.178.59,RTP,1132,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28400, Time=2751581644, Mark"
6013,50.464232,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28984, Time=3841826159"
6016,50.484316,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28985, Time=3841827119"
6018,50.504837,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28986, Time=3841828079"
6025,50.510161,192.168.178.52,192.168.178.59,RTP,1130,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28401, Time=2751587404, Mark"
6035,50.524521,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28987, Time=3841829039"
6039,50.544506,192.168.178.52,192.168.178.59,RTP,181,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28988, Time=3841829999"
6051,50.564387,192.168.178.52,192.168.178.59,RTP,155,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28989, Time=3841830959"
6058,50.575637,192.168.178.52,192.168.178.59,RTP,688,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28402, Time=2751593254"
6059,50.57591,192.168.178.52,192.168.178.59,RTP,689,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28403, Time=2751593254, Mark"
6060,50.584763,192.168.178.52,192.168.178.59,RTP,142,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28990, Time=3841831919"
6064,50.607024,192.168.178.52,192.168.178.59,RTP,144,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28991, Time=3841832879"
6066,50.625775,192.168.178.52,192.168.178.59,RTP,169,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28992, Time=3841833839"
6079,50.645286,192.168.178.52,192.168.178.59,RTP,146,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28993, Time=3841834799"
6080,50.646586,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28404, Time=2751598924"
6082,50.648114,192.168.178.52,192.168.178.59,RTP,971,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=28405, Time=2751598924, Mark"
6093,50.664667,192.168.178.52,192.168.178.59,RTP,161,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28994, Time=3841835759"
6096,50.686592,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=28995, Time=3841836719"
